ENTRY_TYPE,GUID,LOCALE,ENTRY_NAME,PARENT_ENTRY_ID,FIELD1,FIELD2,FIELD3,FIELD4,FIELD5,FIELD6,ACTIVITY,ACTIVE,EDITABLE
LearningActivity,9060,en_US,"Apply what you learn. Develop a plan to apply your new knowledge. Share what you have learned with your manager, and demonstrate the results to your manager by reaching your promotion and incentive program goals and by winning a promotional contest.",9001,"Apply what you learn. Develop a plan to apply your new knowledge. Share what you have learned with your manager, and demonstrate the results to your manager by reaching your promotion and incentive program goals and by winning a promotional contest.",,,,,,"ACT",1,1
LearningActivity,9073,en_US,"Broaden his mind. Help [EmployeeName] see beyond the narrow scope of his job and group. Increase his knowledge of the industry and of social, technical, etc. changes that could present problems to his work. Get him to read trade journals, attend conferences and meet more customers.",9001,"Broaden his mind. Help [EmployeeName] see beyond the narrow scope of his job and group. Increase his knowledge of the industry and of social, technical, etc. changes that could present problems to his work. Get him to read trade journals, attend conferences and meet more customers.",,,,,,"ACT",1,1
LearningActivity,9052,en_US,"Swap tasks within the team. Temporarily switch responsibilities around to give employees new perspectives and skills.",9001,"Swap tasks within the team. Temporarily switch responsibilities around to give employees new perspectives and skills.",,,,,,"ACT",1,1
LearningActivity,9102,en_US,"Identify developmental needs. Put together a list of the most important developmental needs of each employee. Consult the list regularly to match needs with upcoming opportunities for on-the-job or formal training.",9001,"Identify developmental needs. Put together a list of the most important developmental needs of each employee. Consult the list regularly to match needs with upcoming opportunities for on-the-job or formal training.",,,,,,"ACT",1,1
LearningActivity,9232,en_US,"Focus on results, not on procedures. If your original procedures aren't living up to quality standards, get rid of them. Work with your team and other departments to find a better way to meet quality goals.",9001,"Focus on results, not on procedures. If your original procedures aren't living up to quality standards, get rid of them. Work with your team and other departments to find a better way to meet quality goals.",,,,,,"ACT",1,1
LearningActivity,9018,en_US,"Keep in touch. Pay informal visits to learn what your people are working on every day and to demonstrate your interest in their work.",9001,"Keep in touch. Pay informal visits to learn what your people are working on every day and to demonstrate your interest in their work.",,,,,,"ACT",1,1
LearningActivity,9243,en_US,"Make a priority list. Divide all of the things you need to do into three piles: urgent, needs to be done soon, can wait. Work on the urgent items until they're finished, and periodically reevaluate what is in each pile.",9001,"Make a priority list. Divide all of the things you need to do into three piles: urgent, needs to be done soon, can wait. Work on the urgent items until they're finished, and periodically reevaluate what is in each pile.",,,,,,"ACT",1,1
LearningActivity,9205,en_US,"Search out feedback. Don't wait for others to tell you if your work is good or bad. Most people are too caught up in their own work to spend time on yours.",9001,"Search out feedback. Don't wait for others to tell you if your work is good or bad. Most people are too caught up in their own work to spend time on yours.",,,,,,"ACT",1,1
LearningActivity,9104,en_US,"Identify needs. When you feel that you don't understand the customer's real needs, make finding out the primary call objective. Tell customers you don't want to waste their time by talking about areas where they have no interest.",9001,"Identify needs. When you feel that you don't understand the customer's real needs, make finding out the primary call objective. Tell customers you don't want to waste their time by talking about areas where they have no interest.",,,,,,"ACT",1,1
LearningActivity,9133,en_US,"Outline potential impacts. Create a short list of people and departments that may be affected by the different possible outcomes of management decisions.",9001,"Outline potential impacts. Create a short list of people and departments that may be affected by the different possible outcomes of management decisions.",,,,,,"ACT",1,1
LearningActivity,9245,en_US,"Organize and process information. Take the time to organize and process both positive and negative information before you give it to others. Anticipate how they will use the information and put it in a useful form. When appropriate, give others a summary that directs their attention to the most relevant aspects of the information.",9001,"Organize and process information. Take the time to organize and process both positive and negative information before you give it to others. Anticipate how they will use the information and put it in a useful form. When appropriate, give others a summary that directs their attention to the most relevant aspects of the information.",,,,,,"ACT",1,1
LearningActivity,9273,en_US,"Get out of your comfort zone. Try to make more aggressive decisions that may be just beyond your comfort zone, starting with small projects where the impact of failure is not excessive.",9001,"Get out of your comfort zone. Try to make more aggressive decisions that may be just beyond your comfort zone, starting with small projects where the impact of failure is not excessive.",,,,,,"ACT",1,1
LearningActivity,9009,en_US,"Get personal. Get to know your co-workers on a more personal level. Look for common interests outside of work, particularly with individuals with whom you have some conflict.",9001,"Get personal. Get to know your co-workers on a more personal level. Look for common interests outside of work, particularly with individuals with whom you have some conflict.",,,,,,"ACT",1,1
LearningActivity,9085,en_US,"Define the details. Ask yourself what level of detail is needed in your plans. Define the time and effort needed to make sure that the plans will accomplish your main objectives.",9001,"Define the details. Ask yourself what level of detail is needed in your plans. Define the time and effort needed to make sure that the plans will accomplish your main objectives.",,,,,,"ACT",1,1
LearningActivity,9258,en_US,"Support your strategic direction. Refer frequently to your marketing plan so that your call plans are in support of your overall strategic direction.",9001,"Support your strategic direction. Refer frequently to your marketing plan so that your call plans are in support of your overall strategic direction.",,,,,,"ACT",1,1
LearningActivity,9065,en_US,"Assign [EmployeeName] to projects that provide on-the-job experience. Make a list of upcoming projects that would provide [EmployeeName] with on-the-job experience and help him to identify the skills involved in completing these projects.",9001,"Assign [EmployeeName] to projects that provide on-the-job experience. Make a list of upcoming projects that would provide [EmployeeName] with on-the-job experience and help him to identify the skills involved in completing these projects.",,,,,,"ACT",1,1
LearningActivity,9118,en_US,"Learn on-the-job. Look for projects where you can develop the skills on your developmental list.",9001,"Learn on-the-job. Look for projects where you can develop the skills on your developmental list.",,,,,,"ACT",1,1
LearningActivity,9076,en_US,"Challenge status quo statements. Challenge any statements that close off alternatives, e.g. It has always been done like this. Give an alternative yourself or ask that person to re-think the issues.",9001,"Challenge status quo statements. Challenge any statements that close off alternatives, e.g. It has always been done like this. Give an alternative yourself or ask that person to re-think the issues.",,,,,,"ACT",1,1
LearningActivity,9145,en_US,"Suggest solutions. Once you have identified areas you would like to work on, pick the most important ones and decide how you will achieve improved results. Write down your proposed plan and review it with your manager.",9001,"Suggest solutions. Once you have identified areas you would like to work on, pick the most important ones and decide how you will achieve improved results. Write down your proposed plan and review it with your manager.",,,,,,"ACT",1,1
LearningActivity,9177,en_US,"Communicate directly. Direct personal contact is sometimes the clearest and most efficient way to communicate. Email is good for simple communications, but don't use it as a substitute when face-to-face communication would be the most effective.",9001,"Communicate directly. Direct personal contact is sometimes the clearest and most efficient way to communicate. Email is good for simple communications, but don't use it as a substitute when face-to-face communication would be the most effective.",,,,,,"ACT",1,1
LearningActivity,9256,en_US,"Skim first, and then read later. Get into the habit of skimming paperwork as soon as you get it. Put the more important items in a must read file that you will get back to within a specified time. File other useful but less pressing pieces for later reference. Immediately recycle papers that you don't have a clear need for.",9001,"Skim first, and then read later. Get into the habit of skimming paperwork as soon as you get it. Put the more important items in a must read file that you will get back to within a specified time. File other useful but less pressing pieces for later reference. Immediately recycle papers that you don't have a clear need for.",,,,,,"ACT",1,1
LearningActivity,9176,en_US,"Build confidence. Discuss successful projects [EmployeeName] has worked on. Show him that he has the proven capability to handle his responsibilities. Balance constructive criticism with recognition of specific accomplishments.",9001,"Build confidence. Discuss successful projects [EmployeeName] has worked on. Show him that he has the proven capability to handle his responsibilities. Balance constructive criticism with recognition of specific accomplishments.",,,,,,"ACT",1,1
LearningActivity,9100,en_US,"Highlight the customer benefits of accurate records. Customers value their own time and appreciate a representative who delivers a well planned and researched presentation. Mentioning things to them about the last call, their past responses, their problems, their family or their staff makes them feel important, and also feel that [EmployeeName] has a sincere interest in them. Good records will enable him to do these things, and will prove to be very helpful in gaining respect and building rapport with his customers.",9001,"Highlight the customer benefits of accurate records. Customers value their own time and appreciate a representative who delivers a well planned and researched presentation. Mentioning things to them about the last call, their past responses, their problems, their family or their staff makes them feel important, and also feel that [EmployeeName] has a sincere interest in them. Good records will enable him to do these things, and will prove to be very helpful in gaining respect and building rapport with his customers.",,,,,,"ACT",1,1
LearningActivity,9186,en_US,"Explain the value of each change. Be sure to let employees know why priorities are changing and what the benefits of the new direction will be to the team and to each individual. Show exactly how new tasks and responsibilities will contribute to the overall organizational plan.",9001,"Explain the value of each change. Be sure to let employees know why priorities are changing and what the benefits of the new direction will be to the team and to each individual. Show exactly how new tasks and responsibilities will contribute to the overall organizational plan.",,,,,,"ACT",1,1
LearningActivity,9087,en_US,"Develop competitor product briefs. From your study program, develop a competitor product brief on each product, listing features and benefits, price, and other comparisons. Keep a file or a binder for these briefs as a reference piece. Share your work with your manager and peers.",9001,"Develop competitor product briefs. From your study program, develop a competitor product brief on each product, listing features and benefits, price, and other comparisons. Keep a file or a binder for these briefs as a reference piece. Share your work with your manager and peers.",,,,,,"ACT",1,1
LearningActivity,9284,en_US,"Trust yourself. Get other opinions when you have to make a decision, but make the final call based on your own experience and intuition.",9001,"Trust yourself. Get other opinions when you have to make a decision, but make the final call based on your own experience and intuition.",,,,,,"ACT",1,1
LearningActivity,9227,en_US,"Define information needs. Outline what you need to know in order to discover contributing factors. Try to set time limits for information gathering, and use your past experience to speed up the process.",9001,"Define information needs. Outline what you need to know in order to discover contributing factors. Try to set time limits for information gathering, and use your past experience to speed up the process.",,,,,,"ACT",1,1
LearningActivity,9122,en_US,"Look for on-the-job training. Put employees on projects that will stretch and develop their experience. Get them working with higher-level managers and other departments to expand their knowledge and responsibility.",9001,"Look for on-the-job training. Put employees on projects that will stretch and develop their experience. Get them working with higher-level managers and other departments to expand their knowledge and responsibility.",,,,,,"ACT",1,1
LearningActivity,9138,en_US,"Reserve some time every day or week for strategic thinking/planning. You don't always have to be doing something to be working. Pencil in strategy time in your calendar and treat it just like any other appointment or meeting. Resist the urge to spend a lot of time on new schemes outside of this scheduled planning time.",9001,"Reserve some time every day or week for strategic thinking/planning. You don't always have to be doing something to be working. Pencil in strategy time in your calendar and treat it just like any other appointment or meeting. Resist the urge to spend a lot of time on new schemes outside of this scheduled planning time.",,,,,,"ACT",1,1
LearningActivity,9026,en_US,"Team up to get ahead. Look for cooperative opportunities with other people and departments to match up complimentary skills and increase the speed and impact of your work. Don't be afraid to make the first investment in a mutually beneficial relationship. Develop a reputation as a team player, especially with those who can help you succeed.",9001,"Team up to get ahead. Look for cooperative opportunities with other people and departments to match up complimentary skills and increase the speed and impact of your work. Don't be afraid to make the first investment in a mutually beneficial relationship. Develop a reputation as a team player, especially with those who can help you succeed.",,,,,,"ACT",1,1
LearningActivity,9101,en_US,"Identify a knowledgeable person from whom to learn. Find someone who has experience in different parts of the organization and ask him to serve as your resource. Ask him to put you in touch with other people with whom you can develop relationships.",9001,"Identify a knowledgeable person from whom to learn. Find someone who has experience in different parts of the organization and ask him to serve as your resource. Ask him to put you in touch with other people with whom you can develop relationships.",,,,,,"ACT",1,1
LearningActivity,9142,en_US,"Set up progress checkpoints. Break delegated tasks into pieces with distinct deadlines and milestones. Use these checkpoints to adjust responsibilities and resources as needed, and to ensure progress and maintain the employee's confidence in their work.",9001,"Set up progress checkpoints. Break delegated tasks into pieces with distinct deadlines and milestones. Use these checkpoints to adjust responsibilities and resources as needed, and to ensure progress and maintain the employee's confidence in their work.",,,,,,"ACT",1,1
LearningActivity,9171,en_US,"Ask for feedback and respond to it. Talk to customers, peers, and your manager to find out how well you are using selling skills currently. Look at sales results and your past appraisals. Look for consistent themes. Identify which skills are working for you and which are not. This information will enable you to continue to do the things that you already are doing well, and to develop a plan to improve your sales skills where needed.",9001,"Ask for feedback and respond to it. Talk to customers, peers, and your manager to find out how well you are using selling skills currently. Look at sales results and your past appraisals. Look for consistent themes. Identify which skills are working for you and which are not. This information will enable you to continue to do the things that you already are doing well, and to develop a plan to improve your sales skills where needed.",,,,,,"ACT",1,1
LearningActivity,9241,en_US,"Look at one problem at a time. Pick a specific situation in which you think [EmployeeName] has not been accountable. Use the following general questions to find the root of the problem: Did you clearly convey [EmployeeName]'s ownership of the specific task? If yes, does [EmployeeName] agree with your interpretation? Do you think the cause of non-performance is A) skill related, i.e. [EmployeeName] is lacking the skill and/or experience to complete the task, or B) motivational, i.e. [EmployeeName] has no direct interest or stake in completing the task? Do your answers to the first two sets of questions apply to other specific situations? In other words, is [EmployeeName]'s perceived lack of accountability a situational issue or does it spread throughout his work?",9001,"Look at one problem at a time. Pick a specific situation in which you think [EmployeeName] has not been accountable. Use the following general questions to find the root of the problem: Did you clearly convey [EmployeeName]'s ownership of the specific task? If yes, does [EmployeeName] agree with your interpretation? Do you think the cause of non-performance is A) skill related, i.e. [EmployeeName] is lacking the skill and/or experience to complete the task, or B) motivational, i.e. [EmployeeName] has no direct interest or stake in completing the task? Do your answers to the first two sets of questions apply to other specific situations? In other words, is [EmployeeName]'s perceived lack of accountability a situational issue or does it spread throughout his work?",,,,,,"ACT",1,1
LearningActivity,9170,en_US,"Always get input. Ask for team members' opinions on issues and decisions whenever possible. Don't feel pressured to use the input every time, but asking for it will make individuals feel respected and valued.",9001,"Always get input. Ask for team members' opinions on issues and decisions whenever possible. Don't feel pressured to use the input every time, but asking for it will make individuals feel respected and valued.",,,,,,"ACT",1,1
LearningActivity,9188,en_US,"Foster open communication. Encourage people to air opinions openly and directly, and offer coaching to individuals who are insensitive when critiquing others' ideas.",9001,"Foster open communication. Encourage people to air opinions openly and directly, and offer coaching to individuals who are insensitive when critiquing others' ideas.",,,,,,"ACT",1,1
LearningActivity,9210,en_US,"Take a trial run. Ask a co-worker to play the other side in a mock negotiation. Encourage that person to ask tough questions and to identify any weaknesses in your approach or subject knowledge.",9001,"Take a trial run. Ask a co-worker to play the other side in a mock negotiation. Encourage that person to ask tough questions and to identify any weaknesses in your approach or subject knowledge.",,,,,,"ACT",1,1
LearningActivity,9062,en_US,"Ask the experts. When estimating completion time for a task, be sure to ask at least two people who have done the work before what their estimates would be. To be safe, take the most conservative time estimate and double it.",9001,"Ask the experts. When estimating completion time for a task, be sure to ask at least two people who have done the work before what their estimates would be. To be safe, take the most conservative time estimate and double it.",,,,,,"ACT",1,1
LearningActivity,9010,en_US,"Identify stakeholders. When you find new information, ask yourself, Who else could benefit from this information? But avoid passing it on to those who have no obvious need for it.",9001,"Identify stakeholders. When you find new information, ask yourself, Who else could benefit from this information? But avoid passing it on to those who have no obvious need for it.",,,,,,"ACT",1,1
LearningActivity,9250,en_US,"Realistically plan and schedule. Poor planning and scheduling may increase costs by causing overtime and increasing the price of materials and shipping. Spend whatever time is necessary at the beginning of a project to ensure, within reason, that a realistic production schedule is developed.",9001,"Realistically plan and schedule. Poor planning and scheduling may increase costs by causing overtime and increasing the price of materials and shipping. Spend whatever time is necessary at the beginning of a project to ensure, within reason, that a realistic production schedule is developed.",,,,,,"ACT",1,1
LearningActivity,9285,en_US,"Validate your findings before altering your plan. Look at some of the following elements to help validate the importance of the new data and determine what actions (if any) to take. a) Determine why things have changed by talking to customers. Have they changed buying patterns or budgeting procedures? dropped product lines? switched to a competitor? experienced a business slow-down?b) Examine historical sales patterns. Look at past seasonal variations and similar historical patterns.c) Talk to your sales peers and your manager. Find out if similar changes are happening in all territories and regions. d) Talk to market research people. Get their opinions on what is happening.",9001,"Validate your findings before altering your plan. Look at some of the following elements to help validate the importance of the new data and determine what actions (if any) to take. a) Determine why things have changed by talking to customers. Have they changed buying patterns or budgeting procedures? dropped product lines? switched to a competitor? experienced a business slow-down?b) Examine historical sales patterns. Look at past seasonal variations and similar historical patterns.c) Talk to your sales peers and your manager. Find out if similar changes are happening in all territories and regions. d) Talk to market research people. Get their opinions on what is happening.",,,,,,"ACT",1,1
LearningActivity,9275,en_US,"Have a can-do attitude. Treat a request from other departments, co-workers, and trade allies as you would a request from the company's external customers. Look for ways to meet internal customers' needs and deadlines.",9001,"Have a can-do attitude. Treat a request from other departments, co-workers, and trade allies as you would a request from the company's external customers. Look for ways to meet internal customers' needs and deadlines.",,,,,,"ACT",1,1
LearningActivity,9105,en_US,"Identify potential sticking points. Identify issues that may be controversial. Prepare detailed responses to the most likely of these.",9001,"Identify potential sticking points. Identify issues that may be controversial. Prepare detailed responses to the most likely of these.",,,,,,"ACT",1,1
LearningActivity,9083,en_US,"Create an I don't know list. Every time you find yourself unable to answer a question about our company, write down the question and find the answer.",9001,"Create an I don't know list. Every time you find yourself unable to answer a question about our company, write down the question and find the answer.",,,,,,"ACT",1,1
LearningActivity,9099,en_US,"Get out and get out in front. Where do the new ideas come from in your organization? It could be from sales and marketing, who are in close touch with customers, from product development, who may be creating the pieces of new products people haven't even thought of yet, or from customers themselves. Get out and get educated about what's happening on the frontlines, and think about how to help the organization live up to its vision.",9001,"Get out and get out in front. Where do the new ideas come from in your organization? It could be from sales and marketing, who are in close touch with customers, from product development, who may be creating the pieces of new products people haven't even thought of yet, or from customers themselves. Get out and get educated about what's happening on the frontlines, and think about how to help the organization live up to its vision.",,,,,,"ACT",1,1
LearningActivity,9034,en_US,"Be supportive and suggest training. Provide every possible resource for [EmployeeName] to achieve success. Make time available for him to attend appropriate classes. Be open to questions and defer to competent team members when you are in doubt.",9001,"Be supportive and suggest training. Provide every possible resource for [EmployeeName] to achieve success. Make time available for him to attend appropriate classes. Be open to questions and defer to competent team members when you are in doubt.",,,,,,"ACT",1,1
LearningActivity,9280,en_US,"Take responsibility for the budget process. Your contribution to the budget process is important to the organization. Use your expertise to identify budget items that are prone to cost overruns and items that could be streamlined without compromising organizational objectives.",9001,"Take responsibility for the budget process. Your contribution to the budget process is important to the organization. Use your expertise to identify budget items that are prone to cost overruns and items that could be streamlined without compromising organizational objectives.",,,,,,"ACT",1,1
LearningActivity,9068,en_US,"Be over-prepared.a) Always create an agenda. Agendas help not only the listener but also the presenter by forcing you to think through the major issues ahead of time.b) Use a mirror. Rehearsing a presentation in front of a mirror, or delivering it into a tape or video recorder, is an excellent way of discovering and eliminating weaknesses. Keep an eye on your body language and tone of voice.c) Use cues. In order to avoid forgetting main ideas or delivering them out of order, prepare an outline on an index card and keep it in front of you at all times. d) Develop openers that get the audience's interest and attention. Think about the key benefits they could get from your presentation and state them up front. For example: The information I'm going to cover will make it easier for you to handle customer complaints.e) Anticipate questions and prepare quick answers in advance. f) Plan some questions to involve the audience, such as: I'd like to hear what you have been doing so far to handle this kind of problem. Would someone like to give me a quick summary?",9001,"Be over-prepared.a) Always create an agenda. Agendas help not only the listener but also the presenter by forcing you to think through the major issues ahead of time.b) Use a mirror. Rehearsing a presentation in front of a mirror, or delivering it into a tape or video recorder, is an excellent way of discovering and eliminating weaknesses. Keep an eye on your body language and tone of voice.c) Use cues. In order to avoid forgetting main ideas or delivering them out of order, prepare an outline on an index card and keep it in front of you at all times. d) Develop openers that get the audience's interest and attention. Think about the key benefits they could get from your presentation and state them up front. For example: The information I'm going to cover will make it easier for you to handle customer complaints.e) Anticipate questions and prepare quick answers in advance. f) Plan some questions to involve the audience, such as: I'd like to hear what you have been doing so far to handle this kind of problem. Would someone like to give me a quick summary?",,,,,,"ACT",1,1
LearningActivity,9224,en_US,"Check your delivery. Ask yourself if [EmployeeName] is the only one who has problems accepting your criticism. If not, smooth out your delivery of feedback. Make your comments more task-specific, and make them as soon as you recognize the need.",9001,"Check your delivery. Ask yourself if [EmployeeName] is the only one who has problems accepting your criticism. If not, smooth out your delivery of feedback. Make your comments more task-specific, and make them as soon as you recognize the need.",,,,,,"ACT",1,1
LearningActivity,9168,en_US,"Actively consult your manager. Ask your manager for advice on sensitive communications issues, particularly if they involve other departments.",9001,"Actively consult your manager. Ask your manager for advice on sensitive communications issues, particularly if they involve other departments.",,,,,,"ACT",1,1
LearningActivity,9213,en_US,"Walk the talk. Allow staff members to see what excellent customer service is all about. Interact with customers on a regular basis and model awareness, a positive attitude, and empathy.",9001,"Walk the talk. Allow staff members to see what excellent customer service is all about. Interact with customers on a regular basis and model awareness, a positive attitude, and empathy.",,,,,,"ACT",1,1
LearningActivity,9096,en_US,"Gather information about your competitors. Talk to your customers about your competitors, their selling points, policies and procedures. Ask them what they like or dislike about the competitors' products. Record your findings in your product briefs.",9001,"Gather information about your competitors. Talk to your customers about your competitors, their selling points, policies and procedures. Ask them what they like or dislike about the competitors' products. Record your findings in your product briefs.",,,,,,"ACT",1,1
LearningActivity,9184,en_US,"Encourage all team input. Create an atmosphere that favors the open exchange of opinions. Be especially supportive and encouraging when more reserved team members offer their input.",9001,"Encourage all team input. Create an atmosphere that favors the open exchange of opinions. Be especially supportive and encouraging when more reserved team members offer their input.",,,,,,"ACT",1,1
LearningActivity,9117,en_US,"Learn from a strong negotiator. Work in the field with a peer who you think is a strong negotiator. Make note of the 2-3 things that you thought were most effective in bringing about a successful negotiation. Ask your peer why he or she did those things. Apply what you have learned to your negotiations.",9001,"Learn from a strong negotiator. Work in the field with a peer who you think is a strong negotiator. Make note of the 2-3 things that you thought were most effective in bringing about a successful negotiation. Ask your peer why he or she did those things. Apply what you have learned to your negotiations.",,,,,,"ACT",1,1
